Id,SalePrice
2734,129050.10014847039
2735,129551.9734605336
2736,129791.91534148259
2737,114821.42640867227
2738,136663.64939821354
2739,153360.64894576382
2740,142307.1306233938
2741,140642.20511322346
2742,156837.55287805642
2743,140884.01672032432
2744,152681.18283241583
2745,134643.68030788816
2746,126029.87517782502
2747,163853.8145336011
2748,116767.32466075552
2749,130572.95262063929
2750,114801.59914234866
2751,126125.58606073499
2752,213118.91509249888
2753,153989.22623875053
2754,226563.15012256298
2755,142947.59069678158
2756,93744.54585043286
2757,67281.90872860377
2758,82969.96820861025
2759,164629.65349349892
2760,130138.23601000679
2761,137132.51168499936
2762,127509.08500273828
2763,176835.99196308103
2764,141976.87774489672
2765,280734.4565059465
2766,118575.54110251047
2767,69546.16422468377
2768,131232.4389429776
2769,142502.4046904232
2770,140546.0827225297
2771,94642.64420978454
2772,99097.35430989217
2773,170350.77072803752
2774,142565.2748702999
2775,119597.69049434335
2776,140953.8225640676
2777,137318.8545946774
2778,129995.11036197582
2779,123569.55993692015
2780,81121.23106186121
2781,80012.48668753565
2782,86062.3906024315
2783,97553.28093521384
2784,133117.68321819606
2785,131440.64672094357
2786,61642.8633700546
2787,127496.34166331319
2788,61649.33246963617
2789,176641.63571043778
2790,90345.48229604054
2791,111688.82504713692
2792,69915.48257996092
2793,156541.42150076426
2794,92840.20764376891
2795,124087.39134989484
2796,101941.77815830056
2797,206750.08397960156
2798,128803.6198168466
2799,132865.8819846372
2800,73825.59523431602
2801,115146.04173083707
2802,123168.09319663304
2803,164329.89548068715
2804,124033.34124667657
2805,103317.74057143848
2806,86912.66679047569
2807,176970.1031859186
2808,159869.538173873
2809,133891.7113419071
2810,122405.98886502771
2811,178989.37741883314
2812,189041.32918691428
2813,150809.61716452395
2814,145400.39463235985
2815,113766.8725017544
2816,217000.2101307254
2817,163076.275033203
2818,116423.2365849514
2819,182909.85685442822
2820,131377.77063885954
2821,111541.81267439993
2822,195400.05594141758
2823,314712.9421574191
2824,180056.38825668482
2825,139764.83073114042
2826,128912.35023183815
2827,132695.9413355692
2828,230406.4826571455
2829,217772.5639471905
2830,219975.06570924656
2831,184273.72459856656
2832,238760.30876832525
2833,323826.5891241302
2834,233683.8592114608
2835,227634.66968666343
2836,194980.6312873192
2837,161060.85815249986
2838,147668.429117034
2839,169772.51343934808
2840,212432.85043091074
2841,201305.99704221272
2842,224549.61589478643
2843,157825.79399639546
2844,189087.0848160932
2845,124092.78667455775
2846,208350.08288293253
2847,217002.12330471992
2848,199230.684146549
2849,198145.62152670306
2850,269059.8232354914
2851,205354.20607194968
2852,226212.83543914976
2853,222831.37779473318
2854,138854.5123431051
2855,201827.84231312925
2856,204116.75416959182
2857,188649.37059889213
2858,215041.22269710107
2859,76304.06577807348
2860,159013.19768146885
2861,124248.42558471647
2862,170293.48398859147
2863,127540.98060326898
2864,257180.37275020557
2865,143657.2611866618
2866,133159.96461098664
2867,103626.16991247027
2868,79641.24832158729
2869,81486.8191763424
2870,118898.51545070775
2871,69069.9714360365
2872,38987.72734046035
2873,82135.70395794939
2874,155428.1516207937
2875,111257.68340934359
2876,149879.98422322288
2877,147005.34624169488
2878,157685.585078808
2879,134863.68673738342
2880,110130.30087264572
2881,138938.20835241355
2882,195932.0860033929
2883,207837.40024099633
2884,211266.19857601158
2885,195258.0474665038
2886,242154.53169499582
2887,109114.60154250904
2888,146879.54151646548
2889,46332.04819005388
2890,82128.3164101624
2891,145996.85038645915
2892,14673.429596494068
2893,90706.17133631893
2894,-3277.5294623036734
2895,344882.88077972276
2896,284862.26485212526
2897,222219.8482005716
2898,152851.06826255927
2899,205040.85465988755
2900,159076.38902799838
2901,245064.30276111217
2902,197924.6845103377
2903,304962.185316753
2904,351598.53799872455
2905,46941.822256945416
2906,194324.26845441645
2907,107126.42336373197
2908,115813.44859859953
2909,149760.99599223048
2910,80354.0337183894
2911,75166.39509841829
2912,149245.66677665836
2913,71832.25588959969
2914,75307.90238628077
2915,85179.07075802676
2916,76594.3500171454
2917,160891.61542717382
2918,113924.49972109601
2919,223875.72381879052
